id,name,phone,address,city,state,website,source_url,category,last_seen
645,"5 Best Interior designers in Ichalkaranji, MH - 5BestINcity.com",,"Silver Swastik Interiors 0.0 (0 review) Bohra Market, 4, 86, near Niramaya Hospital, Rajwada, Ichalkaranji, Maharashtra 416115, India",Ichalkaranji,Maharashtra,https://ind.5bestincity.com/interior-designers-in-ichalkaranji-mh,https://ind.5bestincity.com/interior-designers-in-ichalkaranji-mh,Commerce,2026-06-07T15:08:09.876145+00:00
646,Best Commerce Coaching Institute in Mohali Chandigarh,+919780172789,"SCF-117, 2nd Floor Phase-7, near Axis Bank",Ichalkaranji,Maharashtra,https://www.brightcareersolutions.com/best-commerce-coaching-classes-institute-in-mohali/,https://www.brightcareersolutions.com/best-commerce-coaching-classes-institute-in-mohali/,Commerce,2026-06-07T15:08:12.802247+00:00
647,"DKTE Society’s Textile & Engineering Institute Ichalkaranji, Kolhapurgy",+919517599935,,Ichalkaranji,Maharashtra,https://mbagate.in/college/dkte-societys-textile-engineering-institute-ichalkaranji-kolhapurgy,https://mbagate.in/college/dkte-societys-textile-engineering-institute-ichalkaranji-kolhapurgy,Commerce,2026-06-07T15:08:16.930874+00:00
648,"""Pankaj Commerce Classes: Empowering Students for Success in Commerce Education""",+918005347819,,Jalna,Maharashtra,https://www.pankajcommerceclasses.com/,https://www.pankajcommerceclasses.com/,Commerce,2026-06-07T15:08:43.501679+00:00
650,SAP MM Classes in Jalna,+912248904395,"Think of this like the backbone of SAP MM, defining how a company handles procurement and inventory across different locations.",Jalna,Maharashtra,https://www.sevenmentor.com/sap-mm-classes-in-jalna,https://www.sevenmentor.com/sap-mm-classes-in-jalna,Commerce,2026-06-07T15:08:45.768013+00:00
657,Top bba classes near me in Delhi-NCR - AskLaila,+911146094300,,Nanded,Maharashtra,https://www.asklaila.com/search/Delhi-NCR/-/bba-classes/,https://www.asklaila.com/search/Delhi-NCR/-/bba-classes/,Bba,2026-06-07T15:09:21.740438+00:00
684,"Darak Commerce Classes, Vishnu Nagar, Nanded - magicpin",,,Nanded,Maharashtra,https://magicpin.in/Nanded/Vishnu-Nagar/Education/Darak-Commerce-Classes/store/1104738,https://magicpin.in/Nanded/Vishnu-Nagar/Education/Darak-Commerce-Classes/store/1104738,Commerce,2026-06-07T15:09:34.744808+00:00
685,Why Sukrishna Commerce Academy Is Known as the Best Commerce...,,,Nanded,Maharashtra,https://www.zirvede.net/blogs/10484/Why-Sukrishna-Commerce-Academy-Is-Known-as-the-Best-Commerce,https://www.zirvede.net/blogs/10484/Why-Sukrishna-Commerce-Academy-Is-Known-as-the-Best-Commerce,Commerce,2026-06-07T15:09:54.803584+00:00
687,Displaying All Computer TrainingType of Training Institutes with all courses,+919247219859,,Satara,Maharashtra,https://www.manabadi.co.in/institute/TrgInstSrchTypeofTrgInst.aspx?strTYPId=24,https://www.manabadi.co.in/institute/TrgInstSrchTypeofTrgInst.aspx?strTYPId=24,Baf,2026-06-07T15:10:22.806342+00:00
731,Top-Notch Tutorials Dwarka - Top Coaching Institute in South Delhi,+918860242713,"Address : Top-Notch Tutorials, E-594 1st floor,Ramphal Chowk Sector-7, Dwarka, South Delhi, Delhi, India, 110075",Satara,Maharashtra,https://www.joonsquare.com/coaching-institute/top-notch-tutorials-south-delhi,https://www.joonsquare.com/coaching-institute/top-notch-tutorials-south-delhi,Baf,2026-06-07T15:10:25.397879+00:00
732,Maharashtra Best Learning Portal,,,Satara,Maharashtra,https://www.v2vedtech.com/diploma-classes-in-satara,https://www.v2vedtech.com/diploma-classes-in-satara,Bba,2026-06-07T15:10:28.279780+00:00
733,Leading BBA Classes in Borivali with best study materials.,,,Ratnagiri,Maharashtra,https://medium.com/@harshdoshi1902/leading-bba-classes-in-borivali-with-best-study-materials-fb3f5aa1ed53,https://medium.com/@harshdoshi1902/leading-bba-classes-in-borivali-with-best-study-materials-fb3f5aa1ed53,Bba,2026-06-07T15:11:06.704454+00:00
734,BEST DIGITAL MARKETING CLASSES IN RATNAGIRI - PIT Digital Marketing,,,Ratnagiri,Maharashtra,https://pooinfotech.com/best-digital-marketing-classes-in-ratnagiri/,https://pooinfotech.com/best-digital-marketing-classes-in-ratnagiri/,Commerce,2026-06-07T15:11:11.670429+00:00
738,Commerce Coaching - NB Coachings,+919872261688,"SCO- 372, Second Floor, Above Golden Bakery, SEC – 37D, Chandigarh, 160036 S.C.O – 29, Second Floor Main Market, 20D, Chandigarh, 160020",Ratnagiri,Maharashtra,https://nbcoachings.in/commerce-coaching/,https://nbcoachings.in/commerce-coaching/,Commerce,2026-06-07T15:11:26.587212+00:00
741,B Com classes in Delhi,+919899774218,"Yamuna Vihar, Bhajanpura, Delhi-110053 9899774218, 9999196292 capremji1909@gmail.com",Osmanabad,Maharashtra,https://www.commerceacademy.co.in/b-com-classes-in-delhi.php,https://www.commerceacademy.co.in/b-com-classes-in-delhi.php,B.com,2026-06-07T15:11:31.192750+00:00
743,Time in India,,,Osmanabad,Maharashtra,https://www.timeanddate.com/worldclock/india,https://www.timeanddate.com/worldclock/india,Baf,2026-06-07T15:11:37.697234+00:00
745,"Datta Commerce Classes, Wardha Road, Nagpur - magicpin",+918275249469,,Wardha,Maharashtra,https://magicpin.in/Nagpur/Wardha-Road/Education/Datta-Commerce-Classes/store/10b0969,https://magicpin.in/Nagpur/Wardha-Road/Education/Datta-Commerce-Classes/store/10b0969,Commerce,2026-06-07T15:12:27.152666+00:00
752,"Rajesh Kumar Wadhawan Polytechnic Institute Yavatmal, Maharashtra About Us, Admission 2026, Year Wise Comparison for Students Placed, Answer Key, Admission Online Process",+919049760719,"Konghara Yavatmal, Maharashtra 445302 , India",Yavatmal,Maharashtra,https://universitydunia.com/institute/52850-rajesh-kumar-wadhawan-polytechnic-institute,https://universitydunia.com/institute/52850-rajesh-kumar-wadhawan-polytechnic-institute,Baf,2026-06-07T15:13:11.997014+00:00
753,"SGBAU - BBA Download Papers, Notes, Syllabus and Result",,,Yavatmal,Maharashtra,https://www.dineshwadera.com/sgbau-amravati-bba-classes-yavatmal,https://www.dineshwadera.com/sgbau-amravati-bba-classes-yavatmal,Bba,2026-06-07T15:13:18.720815+00:00
754,11th & 12th Commerce Classses in Yavatmal,,,Yavatmal,Maharashtra,https://www.dineshwadera.com/commerce-classes-yavatmal,https://www.dineshwadera.com/commerce-classes-yavatmal,Commerce,2026-06-07T15:13:27.788481+00:00
755,5 Best Digital Marketing Courses In Yavatmal - 2024 - PIT Digital Marketing,,,Yavatmal,Maharashtra,https://pooinfotech.com/best-digital-marketing-classes-in-yavatmal/,https://pooinfotech.com/best-digital-marketing-classes-in-yavatmal/,Commerce,2026-06-07T15:13:32.946598+00:00
756,"SOP Arsod English Classes, Yavatmal",+919822716201,,Yavatmal,Maharashtra,https://arsodenglishclasses.com/sop/,https://arsodenglishclasses.com/sop/,Commerce,2026-06-07T15:13:35.143762+00:00
757,Find Top Businesses in your city on India's No.1 Local Search Engine - IndiaOnline,,"Uttam Nagar, Delhi",Yavatmal,Maharashtra,https://ads.yavatmalonline.in/community/classes,https://ads.yavatmalonline.in/community/classes,Commerce,2026-06-07T15:13:40.095001+00:00
758,KD's PHYSICS CLASSES GONDIA,,"near JANKIDEVI CHAURAGADE SCHOOL, Hanuman Nagar, Bajaj Nagar, Gondia, Maharashtra 441601, India",Gondia,Maharashtra,https://yappe.in/maharashtra/gondia/kd-s-physics-classes-gondia/2429168,https://yappe.in/maharashtra/gondia/kd-s-physics-classes-gondia/2429168,Baf,2026-06-07T15:14:10.517181+00:00
759,Advanced Digital Marketing Cources in Gondia - PIT Digital Marketing,,,Gondia,Maharashtra,https://pooinfotech.com/best-digital-marketing-classes-in-gondia/,https://pooinfotech.com/best-digital-marketing-classes-in-gondia/,Commerce,2026-06-07T15:14:56.061991+00:00
761,Abacus Classes in Hinganghat- Wardha - Achievers Destination Academy,,,Hinganghat,Maharashtra,https://adaminischool.com/abacus/abacus-classes-in-hinganghat-wardha/,https://adaminischool.com/abacus/abacus-classes-in-hinganghat-wardha/,Baf,2026-06-07T15:15:09.629032+00:00
762,Coaching Institut living sense,+41442607185,,Hinganghat,Maharashtra,https://coaching-institut.ch/,https://coaching-institut.ch/,Baf,2026-06-07T15:15:28.018631+00:00
763,BEST DIGITAL MARKETING CLASSES IN HINGANGHAT - PIT Digital Marketing,,,Hinganghat,Maharashtra,https://pooinfotech.com/best-digital-marketing-classes-in-hinganghat/,https://pooinfotech.com/best-digital-marketing-classes-in-hinganghat/,Commerce,2026-06-07T15:15:58.479706+00:00
